,0,1,2,3
111,Either Jenna or Yang Wang is a groom[SEP]Jenna is a groom,Either Jenna or Yang Wang is a groom[SEP]Yang Wang is a groom,Either Yang Wang or Jenna is a groom[SEP]Jenna is a groom,Either Yang Wang or Jenna is a groom[SEP]Yang Wang is a groom
112,Either Hunter or LeBron is a carpenter[SEP]Hunter is a carpenter,Either Hunter or LeBron is a carpenter[SEP]LeBron is a carpenter,Either LeBron or Hunter is a carpenter[SEP]Hunter is a carpenter,Either LeBron or Hunter is a carpenter[SEP]LeBron is a carpenter
113,Either Carly or Chin Pang is an airman[SEP]Carly is an airman,Either Carly or Chin Pang is an airman[SEP]Chin Pang is an airman,Either Chin Pang or Carly is an airman[SEP]Carly is an airman,Either Chin Pang or Carly is an airman[SEP]Chin Pang is an airman
114,Either Cole or Marquis is a handyman[SEP]Cole is a handyman,Either Cole or Marquis is a handyman[SEP]Marquis is a handyman,Either Marquis or Cole is a handyman[SEP]Cole is a handyman,Either Marquis or Cole is a handyman[SEP]Marquis is a handyman
115,Either Carly or Yang Wang is a professor[SEP]Carly is a professor,Either Carly or Yang Wang is a professor[SEP]Yang Wang is a professor,Either Yang Wang or Carly is a professor[SEP]Carly is a professor,Either Yang Wang or Carly is a professor[SEP]Yang Wang is a professor
116,Either Claire or Tyrone is an athlete[SEP]Claire is an athlete,Either Claire or Tyrone is an athlete[SEP]Tyrone is an athlete,Either Tyrone or Claire is an athlete[SEP]Claire is an athlete,Either Tyrone or Claire is an athlete[SEP]Tyrone is an athlete
117,Either Cadan or Diamond is a medical student[SEP]Cadan is a medical student,Either Cadan or Diamond is a medical student[SEP]Diamond is a medical student,Either Diamond or Cadan is a medical student[SEP]Cadan is a medical student,Either Diamond or Cadan is a medical student[SEP]Diamond is a medical student
118,Either Greuze or Trevon is a poet[SEP]Greuze is a poet,Either Greuze or Trevon is a poet[SEP]Trevon is a poet,Either Trevon or Greuze is a poet[SEP]Greuze is a poet,Either Trevon or Greuze is a poet[SEP]Trevon is a poet
119,Either Greuze or Chang is a mover[SEP]Greuze is a mover,Either Greuze or Chang is a mover[SEP]Chang is a mover,Either Chang or Greuze is a mover[SEP]Greuze is a mover,Either Chang or Greuze is a mover[SEP]Chang is a mover
120,Either Jake or Chen Lang is a gambler[SEP]Jake is a gambler,Either Jake or Chen Lang is a gambler[SEP]Chen Lang is a gambler,Either Chen Lang or Jake is a gambler[SEP]Jake is a gambler,Either Chen Lang or Jake is a gambler[SEP]Chen Lang is a gambler
121,Either LeShawn or Bai is a mathematician[SEP]LeShawn is a mathematician,Either LeShawn or Bai is a mathematician[SEP]Bai is a mathematician,Either Bai or LeShawn is a mathematician[SEP]LeShawn is a mathematician,Either Bai or LeShawn is a mathematician[SEP]Bai is a mathematician
122,Either Prescott or Chen Wee is an army[SEP]Prescott is an army,Either Prescott or Chen Wee is an army[SEP]Chen Wee is an army,Either Chen Wee or Prescott is an army[SEP]Prescott is an army,Either Chen Wee or Prescott is an army[SEP]Chen Wee is an army
123,Either Katie or LeBron is a scientist[SEP]Katie is a scientist,Either Katie or LeBron is a scientist[SEP]LeBron is a scientist,Either LeBron or Katie is a scientist[SEP]Katie is a scientist,Either LeBron or Katie is a scientist[SEP]LeBron is a scientist
124,Either Cody or Lamar is a model[SEP]Cody is a model,Either Cody or Lamar is a model[SEP]Lamar is a model,Either Lamar or Cody is a model[SEP]Cody is a model,Either Lamar or Cody is a model[SEP]Lamar is a model
125,Either Katie or D'quan is a handball player[SEP]Katie is a handball player,Either Katie or D'quan is a handball player[SEP]D'quan is a handball player,Either D'quan or Katie is a handball player[SEP]Katie is a handball player,Either D'quan or Katie is a handball player[SEP]D'quan is a handball player
126,Either Brown or Kwame is a security guard[SEP]Brown is a security guard,Either Brown or Kwame is a security guard[SEP]Kwame is a security guard,Either Kwame or Brown is a security guard[SEP]Brown is a security guard,Either Kwame or Brown is a security guard[SEP]Kwame is a security guard
127,Either Cody or Ramon is a butcher[SEP]Cody is a butcher,Either Cody or Ramon is a butcher[SEP]Ramon is a butcher,Either Ramon or Cody is a butcher[SEP]Cody is a butcher,Either Ramon or Cody is a butcher[SEP]Ramon is a butcher
128,Either Katie or Chang Lee is a nurse[SEP]Katie is a nurse,Either Katie or Chang Lee is a nurse[SEP]Chang Lee is a nurse,Either Chang Lee or Katie is a nurse[SEP]Katie is a nurse,Either Chang Lee or Katie is a nurse[SEP]Chang Lee is a nurse
129,Either Jack or Chang Lee is a hairdresser[SEP]Jack is a hairdresser,Either Jack or Chang Lee is a hairdresser[SEP]Chang Lee is a hairdresser,Either Chang Lee or Jack is a hairdresser[SEP]Jack is a hairdresser,Either Chang Lee or Jack is a hairdresser[SEP]Chang Lee is a hairdresser
130,Either Essex or Jamal is a football player[SEP]Essex is a football player,Either Essex or Jamal is a football player[SEP]Jamal is a football player,Either Jamal or Essex is a football player[SEP]Essex is a football player,Either Jamal or Essex is a football player[SEP]Jamal is a football player
131,Either Cadan or Chen Lang is a sheriff[SEP]Cadan is a sheriff,Either Cadan or Chen Lang is a sheriff[SEP]Chen Lang is a sheriff,Either Chen Lang or Cadan is a sheriff[SEP]Cadan is a sheriff,Either Chen Lang or Cadan is a sheriff[SEP]Chen Lang is a sheriff
132,Either Katherine or Chen Wee is an assistant[SEP]Katherine is an assistant,Either Katherine or Chen Wee is an assistant[SEP]Chen Wee is an assistant,Either Chen Wee or Katherine is an assistant[SEP]Katherine is an assistant,Either Chen Wee or Katherine is an assistant[SEP]Chen Wee is an assistant
133,Either Molly or D'quan is a diplomat[SEP]Molly is a diplomat,Either Molly or D'quan is a diplomat[SEP]D'quan is a diplomat,Either D'quan or Molly is a diplomat[SEP]Molly is a diplomat,Either D'quan or Molly is a diplomat[SEP]D'quan is a diplomat
134,Either Prescott or Jamal is a producer[SEP]Prescott is a producer,Either Prescott or Jamal is a producer[SEP]Jamal is a producer,Either Jamal or Prescott is a producer[SEP]Prescott is a producer,Either Jamal or Prescott is a producer[SEP]Jamal is a producer
135,Either Claire or Nina is a mechanic[SEP]Claire is a mechanic,Either Claire or Nina is a mechanic[SEP]Nina is a mechanic,Either Nina or Claire is a mechanic[SEP]Claire is a mechanic,Either Nina or Claire is a mechanic[SEP]Nina is a mechanic
136,Either Craig or Marquis is a security guard[SEP]Craig is a security guard,Either Craig or Marquis is a security guard[SEP]Marquis is a security guard,Either Marquis or Craig is a security guard[SEP]Craig is a security guard,Either Marquis or Craig is a security guard[SEP]Marquis is a security guard
137,Either Jake or Chen Wee is a butcher[SEP]Jake is a butcher,Either Jake or Chen Wee is a butcher[SEP]Chen Wee is a butcher,Either Chen Wee or Jake is a butcher[SEP]Jake is a butcher,Either Chen Wee or Jake is a butcher[SEP]Chen Wee is a butcher
138,Either Inglethorp or Laquisha is a security guard[SEP]Inglethorp is a security guard,Either Inglethorp or Laquisha is a security guard[SEP]Laquisha is a security guard,Either Laquisha or Inglethorp is a security guard[SEP]Inglethorp is a security guard,Either Laquisha or Inglethorp is a security guard[SEP]Laquisha is a security guard
139,Either Greuze or Wright is an attendant[SEP]Greuze is an attendant,Either Greuze or Wright is an attendant[SEP]Wright is an attendant,Either Wright or Greuze is an attendant[SEP]Greuze is an attendant,Either Wright or Greuze is an attendant[SEP]Wright is an attendant
140,Either Prescott or Chen Lang is a firefighter[SEP]Prescott is a firefighter,Either Prescott or Chen Lang is a firefighter[SEP]Chen Lang is a firefighter,Either Chen Lang or Prescott is a firefighter[SEP]Prescott is a firefighter,Either Chen Lang or Prescott is a firefighter[SEP]Chen Lang is a firefighter
141,Either Greuze or Maya is a salesperson[SEP]Greuze is a salesperson,Either Greuze or Maya is a salesperson[SEP]Maya is a salesperson,Either Maya or Greuze is a salesperson[SEP]Greuze is a salesperson,Either Maya or Greuze is a salesperson[SEP]Maya is a salesperson
142,Either Ronnie or Tyresse is a dancer[SEP]Ronnie is a dancer,Either Ronnie or Tyresse is a dancer[SEP]Tyresse is a dancer,Either Tyresse or Ronnie is a dancer[SEP]Ronnie is a dancer,Either Tyresse or Ronnie is a dancer[SEP]Tyresse is a dancer
143,Either Cody or DeShawn is a librarian[SEP]Cody is a librarian,Either Cody or DeShawn is a librarian[SEP]DeShawn is a librarian,Either DeShawn or Cody is a librarian[SEP]Cody is a librarian,Either DeShawn or Cody is a librarian[SEP]DeShawn is a librarian
144,Either Essex or Tyresse is a pianist[SEP]Essex is a pianist,Either Essex or Tyresse is a pianist[SEP]Tyresse is a pianist,Either Tyresse or Essex is a pianist[SEP]Essex is a pianist,Either Tyresse or Essex is a pianist[SEP]Tyresse is a pianist
145,Either Jake or Jose is a chief[SEP]Jake is a chief,Either Jake or Jose is a chief[SEP]Jose is a chief,Either Jose or Jake is a chief[SEP]Jake is a chief,Either Jose or Jake is a chief[SEP]Jose is a chief
146,Either Emily or Chan is a butcher[SEP]Emily is a butcher,Either Emily or Chan is a butcher[SEP]Chan is a butcher,Either Chan or Emily is a butcher[SEP]Emily is a butcher,Either Chan or Emily is a butcher[SEP]Chan is a butcher
147,Either Carly or Ramon is a professor[SEP]Carly is a professor,Either Carly or Ramon is a professor[SEP]Ramon is a professor,Either Ramon or Carly is a professor[SEP]Carly is a professor,Either Ramon or Carly is a professor[SEP]Ramon is a professor
148,Either Scott or Laquan is a broker[SEP]Scott is a broker,Either Scott or Laquan is a broker[SEP]Laquan is a broker,Either Laquan or Scott is a broker[SEP]Scott is a broker,Either Laquan or Scott is a broker[SEP]Laquan is a broker
149,Either Dustin or Joo-Lin is an executive[SEP]Dustin is an executive,Either Dustin or Joo-Lin is an executive[SEP]Joo-Lin is an executive,Either Joo-Lin or Dustin is an executive[SEP]Dustin is an executive,Either Joo-Lin or Dustin is an executive[SEP]Joo-Lin is an executive
150,Either Brown or Laquan is an airman[SEP]Brown is an airman,Either Brown or Laquan is an airman[SEP]Laquan is an airman,Either Laquan or Brown is an airman[SEP]Brown is an airman,Either Laquan or Brown is an airman[SEP]Laquan is an airman
151,Either Essex or Precious is a pharmacist[SEP]Essex is a pharmacist,Either Essex or Precious is a pharmacist[SEP]Precious is a pharmacist,Either Precious or Essex is a pharmacist[SEP]Essex is a pharmacist,Either Precious or Essex is a pharmacist[SEP]Precious is a pharmacist
152,Either Prescott or Laquan is an office worker[SEP]Prescott is an office worker,Either Prescott or Laquan is an office worker[SEP]Laquan is an office worker,Either Laquan or Prescott is an office worker[SEP]Prescott is an office worker,Either Laquan or Prescott is an office worker[SEP]Laquan is an office worker
153,Either Greg or Sudeep is a scientist[SEP]Greg is a scientist,Either Greg or Sudeep is a scientist[SEP]Sudeep is a scientist,Either Sudeep or Greg is a scientist[SEP]Greg is a scientist,Either Sudeep or Greg is a scientist[SEP]Sudeep is a scientist
154,Either Dylan or Chang is a salesperson[SEP]Dylan is a salesperson,Either Dylan or Chang is a salesperson[SEP]Chang is a salesperson,Either Chang or Dylan is a salesperson[SEP]Dylan is a salesperson,Either Chang or Dylan is a salesperson[SEP]Chang is a salesperson
155,Either Inglethorp or Wong Chang is a farmer[SEP]Inglethorp is a farmer,Either Inglethorp or Wong Chang is a farmer[SEP]Wong Chang is a farmer,Either Wong Chang or Inglethorp is a farmer[SEP]Inglethorp is a farmer,Either Wong Chang or Inglethorp is a farmer[SEP]Wong Chang is a farmer
156,Either Dylan or Kwame is a mechanic[SEP]Dylan is a mechanic,Either Dylan or Kwame is a mechanic[SEP]Kwame is a mechanic,Either Kwame or Dylan is a mechanic[SEP]Dylan is a mechanic,Either Kwame or Dylan is a mechanic[SEP]Kwame is a mechanic
157,Either Greg or Manuel is a chef[SEP]Greg is a chef,Either Greg or Manuel is a chef[SEP]Manuel is a chef,Either Manuel or Greg is a chef[SEP]Greg is a chef,Either Manuel or Greg is a chef[SEP]Manuel is a chef
158,Either Hunter or Bai is an attendant[SEP]Hunter is an attendant,Either Hunter or Bai is an attendant[SEP]Bai is an attendant,Either Bai or Hunter is an attendant[SEP]Hunter is an attendant,Either Bai or Hunter is an attendant[SEP]Bai is an attendant
159,Either Jake or Juan is a judge[SEP]Jake is a judge,Either Jake or Juan is a judge[SEP]Juan is a judge,Either Juan or Jake is a judge[SEP]Jake is a judge,Either Juan or Jake is a judge[SEP]Juan is a judge
160,Either Molly or Marquis is a barber[SEP]Molly is a barber,Either Molly or Marquis is a barber[SEP]Marquis is a barber,Either Marquis or Molly is a barber[SEP]Molly is a barber,Either Marquis or Molly is a barber[SEP]Marquis is a barber
161,Either Jacob or Chen Lang is a model[SEP]Jacob is a model,Either Jacob or Chen Lang is a model[SEP]Chen Lang is a model,Either Chen Lang or Jacob is a model[SEP]Jacob is a model,Either Chen Lang or Jacob is a model[SEP]Chen Lang is a model
162,Either Greuze or Ming is a diplomat[SEP]Greuze is a diplomat,Either Greuze or Ming is a diplomat[SEP]Ming is a diplomat,Either Ming or Greuze is a diplomat[SEP]Greuze is a diplomat,Either Ming or Greuze is a diplomat[SEP]Ming is a diplomat
163,Either Brown or Gabriel is an astronomer[SEP]Brown is an astronomer,Either Brown or Gabriel is an astronomer[SEP]Gabriel is an astronomer,Either Gabriel or Brown is an astronomer[SEP]Brown is an astronomer,Either Gabriel or Brown is an astronomer[SEP]Gabriel is an astronomer
164,Either Hunter or Wright is an illustrator[SEP]Hunter is an illustrator,Either Hunter or Wright is an illustrator[SEP]Wright is an illustrator,Either Wright or Hunter is an illustrator[SEP]Hunter is an illustrator,Either Wright or Hunter is an illustrator[SEP]Wright is an illustrator
165,Either Cadan or Shaniqua is a drawer[SEP]Cadan is a drawer,Either Cadan or Shaniqua is a drawer[SEP]Shaniqua is a drawer,Either Shaniqua or Cadan is a drawer[SEP]Cadan is a drawer,Either Shaniqua or Cadan is a drawer[SEP]Shaniqua is a drawer
166,Either Amy or Beyonce is an office worker[SEP]Amy is an office worker,Either Amy or Beyonce is an office worker[SEP]Beyonce is an office worker,Either Beyonce or Amy is an office worker[SEP]Amy is an office worker,Either Beyonce or Amy is an office worker[SEP]Beyonce is an office worker
167,Either Jacob or Joo-Lin is a counselor[SEP]Jacob is a counselor,Either Jacob or Joo-Lin is a counselor[SEP]Joo-Lin is a counselor,Either Joo-Lin or Jacob is a counselor[SEP]Jacob is a counselor,Either Joo-Lin or Jacob is a counselor[SEP]Joo-Lin is a counselor
168,Either Prescott or Maya is an office worker[SEP]Prescott is an office worker,Either Prescott or Maya is an office worker[SEP]Maya is an office worker,Either Maya or Prescott is an office worker[SEP]Prescott is an office worker,Either Maya or Prescott is an office worker[SEP]Maya is an office worker
169,Either Cole or Chen Lang is a housekeeper[SEP]Cole is a housekeeper,Either Cole or Chen Lang is a housekeeper[SEP]Chen Lang is a housekeeper,Either Chen Lang or Cole is a housekeeper[SEP]Cole is a housekeeper,Either Chen Lang or Cole is a housekeeper[SEP]Chen Lang is a housekeeper
170,Either Jacob or Treyvone is a singer[SEP]Jacob is a singer,Either Jacob or Treyvone is a singer[SEP]Treyvone is a singer,Either Treyvone or Jacob is a singer[SEP]Jacob is a singer,Either Treyvone or Jacob is a singer[SEP]Treyvone is a singer
171,Either Greuze or Ragesh is a chef[SEP]Greuze is a chef,Either Greuze or Ragesh is a chef[SEP]Ragesh is a chef,Either Ragesh or Greuze is a chef[SEP]Greuze is a chef,Either Ragesh or Greuze is a chef[SEP]Ragesh is a chef
172,Either Carly or Jesus is an aeronautical engineer[SEP]Carly is an aeronautical engineer,Either Carly or Jesus is an aeronautical engineer[SEP]Jesus is an aeronautical engineer,Either Jesus or Carly is an aeronautical engineer[SEP]Carly is an aeronautical engineer,Either Jesus or Carly is an aeronautical engineer[SEP]Jesus is an aeronautical engineer
173,Either Brown or Precious is an academic[SEP]Brown is an academic,Either Brown or Precious is an academic[SEP]Precious is an academic,Either Precious or Brown is an academic[SEP]Brown is an academic,Either Precious or Brown is an academic[SEP]Precious is an academic
