,0,1,2,3
115,Either Susan or Jimmy is a cleric[SEP]Susan is a cleric,Either Susan or Jimmy is a cleric[SEP]Jimmy is a cleric,Either Jimmy or Susan is a cleric[SEP]Susan is a cleric,Either Jimmy or Susan is a cleric[SEP]Jimmy is a cleric
116,Either Shelly or Manuel is a chemist[SEP]Shelly is a chemist,Either Shelly or Manuel is a chemist[SEP]Manuel is a chemist,Either Manuel or Shelly is a chemist[SEP]Shelly is a chemist,Either Manuel or Shelly is a chemist[SEP]Manuel is a chemist
117,Either Shiloh or Scott is an astronomer[SEP]Shiloh is an astronomer,Either Shiloh or Scott is an astronomer[SEP]Scott is an astronomer,Either Scott or Shiloh is an astronomer[SEP]Shiloh is an astronomer,Either Scott or Shiloh is an astronomer[SEP]Scott is an astronomer
118,Either Molly or Sam is an umpire[SEP]Molly is an umpire,Either Molly or Sam is an umpire[SEP]Sam is an umpire,Either Sam or Molly is an umpire[SEP]Molly is an umpire,Either Sam or Molly is an umpire[SEP]Sam is an umpire
119,Either Greta or Eddie is a cook[SEP]Greta is a cook,Either Greta or Eddie is a cook[SEP]Eddie is a cook,Either Eddie or Greta is a cook[SEP]Greta is a cook,Either Eddie or Greta is a cook[SEP]Eddie is a cook
120,Either Candy or Fred is a pharmacist[SEP]Candy is a pharmacist,Either Candy or Fred is a pharmacist[SEP]Fred is a pharmacist,Either Fred or Candy is a pharmacist[SEP]Candy is a pharmacist,Either Fred or Candy is a pharmacist[SEP]Fred is a pharmacist
121,Either Joanne or Kevin is a gambler[SEP]Joanne is a gambler,Either Joanne or Kevin is a gambler[SEP]Kevin is a gambler,Either Kevin or Joanne is a gambler[SEP]Joanne is a gambler,Either Kevin or Joanne is a gambler[SEP]Kevin is a gambler
122,Either Kathy or Sidney is a security guard[SEP]Kathy is a security guard,Either Kathy or Sidney is a security guard[SEP]Sidney is a security guard,Either Sidney or Kathy is a security guard[SEP]Kathy is a security guard,Either Sidney or Kathy is a security guard[SEP]Sidney is a security guard
123,Either Katherine or Jones is a doctor[SEP]Katherine is a doctor,Either Katherine or Jones is a doctor[SEP]Jones is a doctor,Either Jones or Katherine is a doctor[SEP]Katherine is a doctor,Either Jones or Katherine is a doctor[SEP]Jones is a doctor
124,Either Camille or Tyrone is an administrator[SEP]Camille is an administrator,Either Camille or Tyrone is an administrator[SEP]Tyrone is an administrator,Either Tyrone or Camille is an administrator[SEP]Camille is an administrator,Either Tyrone or Camille is an administrator[SEP]Tyrone is an administrator
125,Either Ruby or Chan is a designer[SEP]Ruby is a designer,Either Ruby or Chan is a designer[SEP]Chan is a designer,Either Chan or Ruby is a designer[SEP]Ruby is a designer,Either Chan or Ruby is a designer[SEP]Chan is a designer
126,Either Anita or James is a receptionist[SEP]Anita is a receptionist,Either Anita or James is a receptionist[SEP]James is a receptionist,Either James or Anita is a receptionist[SEP]Anita is a receptionist,Either James or Anita is a receptionist[SEP]James is a receptionist
127,Either Katherine or Steve is a groom[SEP]Katherine is a groom,Either Katherine or Steve is a groom[SEP]Steve is a groom,Either Steve or Katherine is a groom[SEP]Katherine is a groom,Either Steve or Katherine is a groom[SEP]Steve is a groom
128,Either Anna or Aaron is a pensioner[SEP]Anna is a pensioner,Either Anna or Aaron is a pensioner[SEP]Aaron is a pensioner,Either Aaron or Anna is a pensioner[SEP]Anna is a pensioner,Either Aaron or Anna is a pensioner[SEP]Aaron is a pensioner
129,Either Candice or Miguel is an editor[SEP]Candice is an editor,Either Candice or Miguel is an editor[SEP]Miguel is an editor,Either Miguel or Candice is an editor[SEP]Candice is an editor,Either Miguel or Candice is an editor[SEP]Miguel is an editor
130,Either Jenny or Jim is a builder[SEP]Jenny is a builder,Either Jenny or Jim is a builder[SEP]Jim is a builder,Either Jim or Jenny is a builder[SEP]Jenny is a builder,Either Jim or Jenny is a builder[SEP]Jim is a builder
131,Either Tina or Shane is an accountant[SEP]Tina is an accountant,Either Tina or Shane is an accountant[SEP]Shane is an accountant,Either Shane or Tina is an accountant[SEP]Tina is an accountant,Either Shane or Tina is an accountant[SEP]Shane is an accountant
132,Either Joanne or Carlos is a handyman[SEP]Joanne is a handyman,Either Joanne or Carlos is a handyman[SEP]Carlos is a handyman,Either Carlos or Joanne is a handyman[SEP]Joanne is a handyman,Either Carlos or Joanne is a handyman[SEP]Carlos is a handyman
133,Either Tuppence or Dustin is a drawer[SEP]Tuppence is a drawer,Either Tuppence or Dustin is a drawer[SEP]Dustin is a drawer,Either Dustin or Tuppence is a drawer[SEP]Tuppence is a drawer,Either Dustin or Tuppence is a drawer[SEP]Dustin is a drawer
134,Either Sara or Chan is a researcher[SEP]Sara is a researcher,Either Sara or Chan is a researcher[SEP]Chan is a researcher,Either Chan or Sara is a researcher[SEP]Sara is a researcher,Either Chan or Sara is a researcher[SEP]Chan is a researcher
135,Either Brittany or Joe is a banker[SEP]Brittany is a banker,Either Brittany or Joe is a banker[SEP]Joe is a banker,Either Joe or Brittany is a banker[SEP]Brittany is a banker,Either Joe or Brittany is a banker[SEP]Joe is a banker
136,Either Marianne or Eddie is a fireman[SEP]Marianne is a fireman,Either Marianne or Eddie is a fireman[SEP]Eddie is a fireman,Either Eddie or Marianne is a fireman[SEP]Marianne is a fireman,Either Eddie or Marianne is a fireman[SEP]Eddie is a fireman
137,Either Megan or Thomas is a pilot[SEP]Megan is a pilot,Either Megan or Thomas is a pilot[SEP]Thomas is a pilot,Either Thomas or Megan is a pilot[SEP]Megan is a pilot,Either Thomas or Megan is a pilot[SEP]Thomas is a pilot
138,Either Camille or Cody is a dealer[SEP]Camille is a dealer,Either Camille or Cody is a dealer[SEP]Cody is a dealer,Either Cody or Camille is a dealer[SEP]Camille is a dealer,Either Cody or Camille is a dealer[SEP]Cody is a dealer
139,Either Shiloh or Steven is a guitarist[SEP]Shiloh is a guitarist,Either Shiloh or Steven is a guitarist[SEP]Steven is a guitarist,Either Steven or Shiloh is a guitarist[SEP]Shiloh is a guitarist,Either Steven or Shiloh is a guitarist[SEP]Steven is a guitarist
140,Either Carrie or Raymond is an employee[SEP]Carrie is an employee,Either Carrie or Raymond is an employee[SEP]Raymond is an employee,Either Raymond or Carrie is an employee[SEP]Carrie is an employee,Either Raymond or Carrie is an employee[SEP]Raymond is an employee
141,Either Tanisha or Connor is a banker[SEP]Tanisha is a banker,Either Tanisha or Connor is a banker[SEP]Connor is a banker,Either Connor or Tanisha is a banker[SEP]Tanisha is a banker,Either Connor or Tanisha is a banker[SEP]Connor is a banker
142,Either Joanne or Ronnie is a musician[SEP]Joanne is a musician,Either Joanne or Ronnie is a musician[SEP]Ronnie is a musician,Either Ronnie or Joanne is a musician[SEP]Joanne is a musician,Either Ronnie or Joanne is a musician[SEP]Ronnie is a musician
143,Either Melissa or Dustin is a dancer[SEP]Melissa is a dancer,Either Melissa or Dustin is a dancer[SEP]Dustin is a dancer,Either Dustin or Melissa is a dancer[SEP]Melissa is a dancer,Either Dustin or Melissa is a dancer[SEP]Dustin is a dancer
144,Either Precious or Robert is a landlord[SEP]Precious is a landlord,Either Precious or Robert is a landlord[SEP]Robert is a landlord,Either Robert or Precious is a landlord[SEP]Precious is a landlord,Either Robert or Precious is a landlord[SEP]Robert is a landlord
145,Either Anna or Kariem is a secretary[SEP]Anna is a secretary,Either Anna or Kariem is a secretary[SEP]Kariem is a secretary,Either Kariem or Anna is a secretary[SEP]Anna is a secretary,Either Kariem or Anna is a secretary[SEP]Kariem is a secretary
146,Either Emily or Paul is an actor[SEP]Emily is an actor,Either Emily or Paul is an actor[SEP]Paul is an actor,Either Paul or Emily is an actor[SEP]Emily is an actor,Either Paul or Emily is an actor[SEP]Paul is an actor
147,Either Janice or David is a doctor[SEP]Janice is a doctor,Either Janice or David is a doctor[SEP]David is a doctor,Either David or Janice is a doctor[SEP]Janice is a doctor,Either David or Janice is a doctor[SEP]David is a doctor
148,Either Heather or Terrell is a psychologist[SEP]Heather is a psychologist,Either Heather or Terrell is a psychologist[SEP]Terrell is a psychologist,Either Terrell or Heather is a psychologist[SEP]Heather is a psychologist,Either Terrell or Heather is a psychologist[SEP]Terrell is a psychologist
149,Either Anita or Joey is a cook[SEP]Anita is a cook,Either Anita or Joey is a cook[SEP]Joey is a cook,Either Joey or Anita is a cook[SEP]Anita is a cook,Either Joey or Anita is a cook[SEP]Joey is a cook
150,Either Jenny or Thorn is a sheriff[SEP]Jenny is a sheriff,Either Jenny or Thorn is a sheriff[SEP]Thorn is a sheriff,Either Thorn or Jenny is a sheriff[SEP]Jenny is a sheriff,Either Thorn or Jenny is a sheriff[SEP]Thorn is a sheriff
151,Either Candy or John is a gambler[SEP]Candy is a gambler,Either Candy or John is a gambler[SEP]John is a gambler,Either John or Candy is a gambler[SEP]Candy is a gambler,Either John or Candy is a gambler[SEP]John is a gambler
152,Either Maggie or Won Lee is an editor[SEP]Maggie is an editor,Either Maggie or Won Lee is an editor[SEP]Won Lee is an editor,Either Won Lee or Maggie is an editor[SEP]Maggie is an editor,Either Won Lee or Maggie is an editor[SEP]Won Lee is an editor
153,Either Katherine or Thomas is a dealer[SEP]Katherine is a dealer,Either Katherine or Thomas is a dealer[SEP]Thomas is a dealer,Either Thomas or Katherine is a dealer[SEP]Katherine is a dealer,Either Thomas or Katherine is a dealer[SEP]Thomas is a dealer
154,Either Naomi or Jaleel is a boxer[SEP]Naomi is a boxer,Either Naomi or Jaleel is a boxer[SEP]Jaleel is a boxer,Either Jaleel or Naomi is a boxer[SEP]Naomi is a boxer,Either Jaleel or Naomi is a boxer[SEP]Jaleel is a boxer
155,Either Joan or Won San Lee is a servant[SEP]Joan is a servant,Either Joan or Won San Lee is a servant[SEP]Won San Lee is a servant,Either Won San Lee or Joan is a servant[SEP]Joan is a servant,Either Won San Lee or Joan is a servant[SEP]Won San Lee is a servant
156,Either Lisa or Jacob is a manager[SEP]Lisa is a manager,Either Lisa or Jacob is a manager[SEP]Jacob is a manager,Either Jacob or Lisa is a manager[SEP]Lisa is a manager,Either Jacob or Lisa is a manager[SEP]Jacob is a manager
157,Either Beth or Jake is an office worker[SEP]Beth is an office worker,Either Beth or Jake is an office worker[SEP]Jake is an office worker,Either Jake or Beth is an office worker[SEP]Beth is an office worker,Either Jake or Beth is an office worker[SEP]Jake is an office worker
158,Either Sara or Chen Wee is a counselor[SEP]Sara is a counselor,Either Sara or Chen Wee is a counselor[SEP]Chen Wee is a counselor,Either Chen Wee or Sara is a counselor[SEP]Sara is a counselor,Either Chen Wee or Sara is a counselor[SEP]Chen Wee is a counselor
159,Either Judy or Juan is a coach[SEP]Judy is a coach,Either Judy or Juan is a coach[SEP]Juan is a coach,Either Juan or Judy is a coach[SEP]Judy is a coach,Either Juan or Judy is a coach[SEP]Juan is a coach
160,Either Kassidy or Mark is a servant[SEP]Kassidy is a servant,Either Kassidy or Mark is a servant[SEP]Mark is a servant,Either Mark or Kassidy is a servant[SEP]Kassidy is a servant,Either Mark or Kassidy is a servant[SEP]Mark is a servant
161,Either Kassandra or Rajeev is a fireman[SEP]Kassandra is a fireman,Either Kassandra or Rajeev is a fireman[SEP]Rajeev is a fireman,Either Rajeev or Kassandra is a fireman[SEP]Kassandra is a fireman,Either Rajeev or Kassandra is a fireman[SEP]Rajeev is a fireman
162,Either Amy or Sheng Lee is a CEO[SEP]Amy is a CEO,Either Amy or Sheng Lee is a CEO[SEP]Sheng Lee is a CEO,Either Sheng Lee or Amy is a CEO[SEP]Amy is a CEO,Either Sheng Lee or Amy is a CEO[SEP]Sheng Lee is a CEO
163,Either Maya or Lamar is an office worker[SEP]Maya is an office worker,Either Maya or Lamar is an office worker[SEP]Lamar is an office worker,Either Lamar or Maya is an office worker[SEP]Maya is an office worker,Either Lamar or Maya is an office worker[SEP]Lamar is an office worker
164,Either Jennifer or Denny is a pilot[SEP]Jennifer is a pilot,Either Jennifer or Denny is a pilot[SEP]Denny is a pilot,Either Denny or Jennifer is a pilot[SEP]Jennifer is a pilot,Either Denny or Jennifer is a pilot[SEP]Denny is a pilot
165,Either Shiloh or Timmy is a guard[SEP]Shiloh is a guard,Either Shiloh or Timmy is a guard[SEP]Timmy is a guard,Either Timmy or Shiloh is a guard[SEP]Shiloh is a guard,Either Timmy or Shiloh is a guard[SEP]Timmy is a guard
166,Either Vrenna or Brady is an academic[SEP]Vrenna is an academic,Either Vrenna or Brady is an academic[SEP]Brady is an academic,Either Brady or Vrenna is an academic[SEP]Vrenna is an academic,Either Brady or Vrenna is an academic[SEP]Brady is an academic
167,Either Fabioloa or Jimmy is a professor[SEP]Fabioloa is a professor,Either Fabioloa or Jimmy is a professor[SEP]Jimmy is a professor,Either Jimmy or Fabioloa is a professor[SEP]Fabioloa is a professor,Either Jimmy or Fabioloa is a professor[SEP]Jimmy is a professor
168,Either Beyonce or Jake is an academic[SEP]Beyonce is an academic,Either Beyonce or Jake is an academic[SEP]Jake is an academic,Either Jake or Beyonce is an academic[SEP]Beyonce is an academic,Either Jake or Beyonce is an academic[SEP]Jake is an academic
169,Either Shelly or Eddie is a cleric[SEP]Shelly is a cleric,Either Shelly or Eddie is a cleric[SEP]Eddie is a cleric,Either Eddie or Shelly is a cleric[SEP]Shelly is a cleric,Either Eddie or Shelly is a cleric[SEP]Eddie is a cleric
170,Either Yolanda or James is a model[SEP]Yolanda is a model,Either Yolanda or James is a model[SEP]James is a model,Either James or Yolanda is a model[SEP]Yolanda is a model,Either James or Yolanda is a model[SEP]James is a model
171,Either Veronica or Cody is an umpire[SEP]Veronica is an umpire,Either Veronica or Cody is an umpire[SEP]Cody is an umpire,Either Cody or Veronica is an umpire[SEP]Veronica is an umpire,Either Cody or Veronica is an umpire[SEP]Cody is an umpire
172,Either Lisa or Cody is a director[SEP]Lisa is a director,Either Lisa or Cody is a director[SEP]Cody is a director,Either Cody or Lisa is a director[SEP]Lisa is a director,Either Cody or Lisa is a director[SEP]Cody is a director
173,Either Veronica or Jones is a landlord[SEP]Veronica is a landlord,Either Veronica or Jones is a landlord[SEP]Jones is a landlord,Either Jones or Veronica is a landlord[SEP]Veronica is a landlord,Either Jones or Veronica is a landlord[SEP]Jones is a landlord
174,Either Katie or Jim is a farmer[SEP]Katie is a farmer,Either Katie or Jim is a farmer[SEP]Jim is a farmer,Either Jim or Katie is a farmer[SEP]Katie is a farmer,Either Jim or Katie is a farmer[SEP]Jim is a farmer
175,Either Janice or Andrew is a lawn mower[SEP]Janice is a lawn mower,Either Janice or Andrew is a lawn mower[SEP]Andrew is a lawn mower,Either Andrew or Janice is a lawn mower[SEP]Janice is a lawn mower,Either Andrew or Janice is a lawn mower[SEP]Andrew is a lawn mower
176,Either Emily or Miguel is a civil[SEP]Emily is a civil,Either Emily or Miguel is a civil[SEP]Miguel is a civil,Either Miguel or Emily is a civil[SEP]Emily is a civil,Either Miguel or Emily is a civil[SEP]Miguel is a civil
177,Either Wendy or Manuel is an economist[SEP]Wendy is an economist,Either Wendy or Manuel is an economist[SEP]Manuel is an economist,Either Manuel or Wendy is an economist[SEP]Wendy is an economist,Either Manuel or Wendy is an economist[SEP]Manuel is an economist
178,Either Cindy or Jose is an aeronautical engineer[SEP]Cindy is an aeronautical engineer,Either Cindy or Jose is an aeronautical engineer[SEP]Jose is an aeronautical engineer,Either Jose or Cindy is an aeronautical engineer[SEP]Cindy is an aeronautical engineer,Either Jose or Cindy is an aeronautical engineer[SEP]Jose is an aeronautical engineer
179,Either Nina or Jamel is an attourney[SEP]Nina is an attourney,Either Nina or Jamel is an attourney[SEP]Jamel is an attourney,Either Jamel or Nina is an attourney[SEP]Nina is an attourney,Either Jamel or Nina is an attourney[SEP]Jamel is an attourney
